Fecha,Categoria,Producto,Cantidad,Precio_Unitario,Total_Venta,Distancia_KM,Nivel_Trafico,Llega_Tarde,ID_Cliente,Edad_Cliente,Gasto_Hist_Cliente
2024-03-05,Lacteos,Mantequilla,3,7.85,23.55,11.6,Medio,0,1064,18,38.71904121958511
2024-03-05,Abarrotes,Conservas,4,6.34,25.36,11.1,Bajo,1,1035,57,129.75473605371994
2024-03-05,Carnes,Res,1,30.63,30.63,6.8,Bajo,0,1083,23,52.78581896467084
2024-03-06,Carnes,Pescado,1,25.2,25.2,6.7,Bajo,0,1013,52,145.24671166878468
2024-03-06,Carnes,Res,9,26.08,234.72,5.0,Bajo,0,1057,54,57.08915758912853
2024-03-07,Verduras,Lechuga,8,2.17,17.36,12.8,Alto,1,1080,25,23.11014794718374
2024-03-07,Verduras,Zanahoria,1,2.53,2.53,6.2,Bajo,0,1006,50,45.8324125704314
2024-03-07,Carnes,Pescado,5,22.84,114.2,11.9,Bajo,0,1019,39,39.94736942892272
2024-03-08,Verduras,Zanahoria,2,2.64,5.28,6.0,Alto,0,1007,32,26.97145739152676
2024-03-08,Abarrotes,Aceite,7,11.8,82.6,11.4,Bajo,1,1082,27,74.88386689739022
2024-03-09,Abarrotes,Conservas,8,5.48,43.84,8.0,Bajo,0,1069,45,44.21606014169548
2024-03-09,Abarrotes,Azucar,5,3.56,17.8,8.9,Bajo,0,1071,20,32.31997632240799
2024-03-09,Lacteos,Yogurt,9,7.34,66.06,9.6,Medio,0,1026,60,109.5359661258604
2024-03-09,Abarrotes,Azucar,6,3.47,20.82,6.7,Medio,0,1099,64,105.33790161267073
2024-03-09,Carnes,Pescado,5,22.58,112.9,14.5,Bajo,0,1097,49,56.600445024769144
2024-03-09,Carnes,Res,9,28.14,253.26,4.1,Bajo,0,1083,43,46.94508470065681
2024-03-09,Verduras,Tomate,5,3.81,19.05,11.2,Alto,1,1022,53,120.11395944174737
2024-03-10,Verduras,Lechuga,9,1.82,16.38,9.6,Bajo,0,1009,53,143.96515112935083
2024-03-10,Carnes,Pescado,4,26.13,104.52,9.5,Medio,0,1038,34,49.882423583412134
2024-03-12,Carnes,Pollo,6,17.38,104.28,13.4,Bajo,0,1015,21,46.06419914039658
2024-03-12,Verduras,Cebolla,9,2.47,22.23,14.9,Bajo,0,1041,59,120.08676358614319
2024-03-13,Abarrotes,Azucar,8,3.92,31.36,12.4,Bajo,0,1063,50,32.864388979589876
2024-03-13,Lacteos,Queso,5,13.73,68.65,13.7,Bajo,0,1062,50,60.372300115884784
2024-03-14,Verduras,Cebolla,2,2.44,4.88,5.3,Alto,1,1036,30,67.20617020142764
2024-03-15,Abarrotes,Azucar,3,3.89,11.67,11.3,Medio,0,1051,63,87.11129384301279
2024-03-15,Lacteos,Leche,9,5.18,46.62,12.1,Bajo,0,1097,54,116.64630475268358
2024-03-15,Carnes,Pollo,8,19.03,152.24,6.5,Alto,0,1040,53,103.50255045989329
2024-03-15,Carnes,Pescado,5,26.42,132.1,6.6,Medio,0,1058,30,38.06276467005878
2024-03-15,Lacteos,Yogurt,7,6.38,44.66,7.6,Alto,1,1055,20,44.58026320255956
2024-03-15,Abarrotes,Azucar,2,3.73,7.46,13.9,Bajo,0,1074,45,59.8531630993381
2024-03-16,Verduras,Lechuga,7,2.09,14.63,12.5,Medio,0,1001,21,75.4736633226083
2024-03-16,Verduras,Zanahoria,8,2.83,22.64,4.2,Medio,1,1088,42,69.68700974038057
2024-03-16,Abarrotes,Arroz,7,4.91,34.37,5.2,Bajo,0,1039,33,72.57916598853869
2024-03-16,Lacteos,Mantequilla,5,9.19,45.95,1.6,Alto,1,1041,22,60.61644697981024
2024-03-16,Verduras,Lechuga,1,1.94,1.94,7.2,Medio,1,1073,46,47.55135402395371
2024-03-18,Abarrotes,Arroz,7,4.21,29.47,10.6,Bajo,1,1017,57,136.29723989869626
2024-03-18,Lacteos,Leche,5,5.76,28.8,8.0,Bajo,1,1081,60,123.24138648126686
2024-03-18,Lacteos,Mantequilla,3,8.06,24.18,5.6,Bajo,0,1073,59,110.77526830956526
2024-03-18,Carnes,Res,7,25.52,178.64,6.2,Bajo,0,1028,41,56.978029155543446
2024-03-18,Verduras,Lechuga,9,1.97,17.73,6.7,Medio,0,1047,59,67.16939077054496
2024-03-18,Lacteos,Yogurt,2,6.76,13.52,8.4,Medio,1,1077,46,46.345733915049706
2024-03-20,Abarrotes,Arroz,8,4.67,37.36,3.5,Bajo,0,1007,56,91.9271661166022
2024-03-20,Carnes,Res,1,28.62,28.62,12.9,Medio,0,1029,60,118.86316293078755
2024-03-21,Lacteos,Yogurt,9,7.32,65.88,10.6,Medio,0,1086,33,32.20618850816547
2024-03-21,Lacteos,Queso,3,14.36,43.08,8.2,Medio,0,1041,62,98.43444262915087
2024-03-21,Lacteos,Queso,5,14.73,73.65,9.9,Bajo,0,1066,49,22.519125734575294
2024-03-21,Abarrotes,Arroz,6,4.4,26.4,8.4,Alto,1,1057,62,95.04785714705953
2024-03-21,Lacteos,Mantequilla,6,8.39,50.34,15.0,Medio,1,1083,20,41.03123205716971
2024-03-21,Lacteos,Leche,8,5.03,40.24,5.9,Medio,0,1095,60,142.92884022620595
2024-03-22,Abarrotes,Aceite,2,12.39,24.78,7.5,Bajo,0,1061,32,22.919459819702798
2024-03-22,Abarrotes,Arroz,4,4.74,18.96,9.0,Medio,0,1039,49,51.08048398427749
2024-03-22,Verduras,Tomate,1,3.16,3.16,3.5,Medio,0,1092,26,40.81775958407351
2024-03-23,Abarrotes,Conservas,6,6.3,37.8,13.7,Medio,0,1064,43,73.3476754364006
2024-03-23,Lacteos,Mantequilla,5,8.57,42.85,11.5,Bajo,0,1011,33,32.13525083147209
2024-03-24,Verduras,Lechuga,9,1.9,17.1,3.6,Medio,0,1044,28,31.275222848919384
2024-03-24,Abarrotes,Aceite,1,12.2,12.2,2.4,Medio,0,1062,49,45.86521175739736
2024-03-24,Abarrotes,Conservas,6,6.04,36.24,9.7,Medio,0,1094,62,132.59177073160305
2024-03-25,Verduras,Papa,5,3.12,15.6,3.7,Medio,0,1053,32,69.29887597770627
2024-03-25,Verduras,Tomate,7,3.84,26.88,11.9,Medio,0,1033,45,33.03385318718065
2024-03-26,Lacteos,Yogurt,5,6.66,33.3,1.0,Alto,1,1005,63,116.6847391305658
2024-03-26,Verduras,Zanahoria,6,2.76,16.56,3.4,Medio,0,1071,57,116.67719097838972
2024-03-26,Carnes,Res,2,29.93,59.86,4.1,Medio,1,1048,44,79.93355672199743
2024-03-26,Lacteos,Leche,3,6.05,18.15,4.0,Bajo,0,1035,28,41.625609628489165
2024-03-26,Lacteos,Leche,3,5.4,16.2,0.7,Bajo,0,1086,55,51.71497819151981
2024-03-27,Abarrotes,Conservas,8,6.15,49.2,11.6,Bajo,0,1058,52,143.8413743858144
2024-03-27,Abarrotes,Aceite,5,12.87,64.35,9.0,Medio,0,1019,60,117.61253975882903
2024-03-28,Lacteos,Yogurt,9,6.62,59.58,9.2,Alto,0,1055,45,51.6606479733017
2024-03-28,Carnes,Cerdo,5,24.18,120.9,14.7,Medio,0,1084,55,109.31582190394681
2024-03-29,Lacteos,Leche,2,5.35,10.7,13.0,Bajo,0,1044,22,23.26344491133867
2024-03-29,Carnes,Cerdo,9,22.65,203.85,4.5,Bajo,0,1004,18,30.76136061735446
2024-03-29,Abarrotes,Arroz,6,4.46,26.76,10.2,Alto,1,1020,50,56.581845509156956
2024-03-29,Verduras,Zanahoria,8,2.97,23.76,14.4,Medio,0,1094,30,29.22146257065227
2024-03-29,Carnes,Pescado,5,26.67,133.35,9.8,Bajo,0,1040,60,55.19893519777075
2024-03-30,Verduras,Papa,8,2.74,21.92,3.8,Alto,0,1055,33,61.440786268880395
2024-03-30,Abarrotes,Aceite,7,12.0,84.0,14.7,Medio,1,1087,41,73.07499757527127
2024-03-30,Abarrotes,Fideos,9,2.75,24.75,0.9,Alto,0,1057,25,76.44639798137005
2024-03-30,Lacteos,Mantequilla,5,7.76,38.8,5.4,Bajo,0,1049,34,71.15284527475822
2024-03-30,Lacteos,Queso,3,15.16,45.48,11.9,Medio,1,1020,55,144.23834540022767
2024-03-31,Carnes,Pescado,4,24.69,98.76,8.2,Alto,1,1072,57,50.87061470625436
2024-04-01,Abarrotes,Azucar,7,4.03,28.21,5.2,Bajo,0,1060,27,35.387783661005955
2024-04-01,Lacteos,Leche,1,5.34,5.34,4.9,Alto,1,1004,48,66.60819992839328
2024-04-01,Lacteos,Leche,6,5.9,35.4,2.7,Bajo,0,1011,45,57.03312835267405
2024-04-01,Lacteos,Mantequilla,5,8.46,42.3,11.8,Bajo,1,1044,40,24.936339456623713
2024-04-01,Carnes,Pollo,7,19.74,138.18,6.2,Medio,0,1098,26,31.44355925545368
2024-04-01,Carnes,Res,9,28.42,255.78,10.2,Medio,0,1015,32,52.28136232183418
2024-04-02,Lacteos,Leche,7,5.57,38.99,11.6,Alto,1,1085,35,48.25204137339061
2024-04-02,Lacteos,Mantequilla,9,8.49,76.41,7.5,Alto,1,1099,35,27.39395454297949
2024-04-03,Verduras,Lechuga,7,1.98,13.86,11.6,Bajo,1,1081,54,101.01483804563233
2024-04-03,Verduras,Papa,9,3.01,27.09,13.1,Medio,0,1072,42,64.49615716710713
2024-04-03,Carnes,Res,6,25.94,155.64,12.9,Bajo,0,1003,62,90.65567838081043
2024-04-04,Carnes,Res,6,28.58,171.48,8.9,Medio,0,1006,31,35.167906640946384
2024-04-04,Verduras,Lechuga,3,2.16,6.48,5.4,Medio,0,1069,42,21.51424075089585
2024-04-04,Lacteos,Mantequilla,5,9.14,45.7,4.1,Bajo,1,1042,37,42.5918172673579
2024-04-04,Abarrotes,Conservas,1,5.58,5.58,7.1,Bajo,1,1058,25,75.24437902055811
2024-04-04,Lacteos,Mantequilla,7,8.15,57.05,3.5,Bajo,0,1039,54,96.62994129398189
2024-04-04,Abarrotes,Azucar,9,3.95,35.55,9.4,Medio,0,1030,56,143.51720867264933
2024-04-04,Abarrotes,Fideos,2,2.45,4.9,12.5,Bajo,1,1021,34,50.634845447573596
2024-04-05,Verduras,Tomate,4,3.62,14.48,7.3,Medio,0,1052,47,53.06959771498232
2024-04-05,Carnes,Pescado,4,27.14,108.56,14.9,Medio,0,1080,26,40.16042353940652
2024-04-05,Carnes,Pollo,1,18.98,18.98,13.8,Bajo,0,1012,18,56.64624384110232
2024-04-05,Lacteos,Leche,3,5.78,17.34,2.3,Medio,0,1093,38,53.94689329045978
2024-04-05,Carnes,Res,7,30.39,212.73,5.8,Bajo,0,1054,25,66.51464311009696
2024-04-05,Verduras,Cebolla,3,2.46,7.38,4.7,Bajo,0,1083,56,76.54964074290723
2024-04-06,Carnes,Cerdo,1,22.67,22.67,3.3,Bajo,0,1037,21,41.024795000611846
2024-04-06,Abarrotes,Arroz,1,4.3,4.3,14.5,Bajo,0,1100,63,129.4480817853506
2024-04-06,Verduras,Zanahoria,3,2.6,7.8,5.0,Alto,1,1048,57,104.10028989276626
2024-04-06,Abarrotes,Aceite,8,13.05,104.4,7.1,Bajo,0,1016,29,36.37699968388927
2024-04-07,Verduras,Zanahoria,7,3.06,21.42,7.0,Medio,0,1073,43,58.850987890601786
2024-04-07,Verduras,Lechuga,8,2.03,16.24,13.6,Alto,1,1080,32,47.74347061475244
2024-04-07,Verduras,Zanahoria,9,2.89,26.01,6.5,Medio,0,1084,29,74.55051584321515
2024-04-07,Carnes,Res,7,26.87,188.09,2.1,Medio,0,1003,38,45.7974571867893
2024-04-07,Lacteos,Leche,1,5.85,5.85,3.0,Medio,0,1015,63,109.6081955238306
2024-04-07,Lacteos,Yogurt,9,6.53,58.77,2.2,Medio,0,1047,40,59.51968129638602
2024-04-07,Lacteos,Mantequilla,2,7.83,15.66,13.2,Medio,0,1040,27,39.60768235146664
2024-04-08,Verduras,Cebolla,1,2.29,2.29,4.2,Medio,1,1053,54,61.87090955091115
2024-04-08,Verduras,Tomate,6,3.3,19.8,1.5,Medio,0,1060,47,71.8079438204878
2024-04-08,Lacteos,Yogurt,7,6.54,45.78,8.7,Bajo,0,1054,45,79.01403239081978
2024-04-08,Verduras,Papa,9,2.72,24.48,11.8,Bajo,1,1031,42,61.52067535679928
2024-04-08,Lacteos,Mantequilla,7,8.02,56.14,14.8,Medio,1,1054,59,132.3552226611819
2024-04-08,Abarrotes,Azucar,1,3.48,3.48,13.5,Medio,1,1017,34,53.43863451885851
2024-04-08,Abarrotes,Aceite,1,12.8,12.8,5.7,Alto,0,1014,64,63.95988673598001
2024-04-08,Verduras,Cebolla,6,2.63,15.78,11.8,Bajo,1,1060,23,60.75194907207016
2024-04-08,Carnes,Pescado,1,24.6,24.6,9.2,Alto,1,1006,23,59.24960925716591
2024-04-09,Carnes,Pollo,2,19.7,39.4,8.7,Medio,1,1044,32,56.76775013219063
2024-04-09,Abarrotes,Azucar,3,3.48,10.44,5.6,Medio,0,1048,61,131.4671004709989
2024-04-09,Verduras,Lechuga,1,2.16,2.16,14.5,Medio,0,1070,31,36.685970903981385
2024-04-09,Carnes,Pescado,4,25.28,101.12,0.9,Alto,1,1090,45,51.09657058685878
2024-04-10,Lacteos,Queso,2,15.17,30.34,3.9,Medio,0,1073,56,72.0446004245419
2024-04-10,Lacteos,Yogurt,8,6.37,50.96,7.2,Bajo,0,1080,52,59.13741048604092
2024-04-10,Carnes,Cerdo,6,22.14,132.84,10.3,Medio,0,1043,62,115.80549838612207
2024-04-10,Carnes,Pescado,6,27.22,163.32,3.9,Bajo,0,1006,49,46.026233961081054
2024-04-10,Carnes,Cerdo,8,22.21,177.68,4.5,Alto,1,1063,20,69.70928803371446
2024-04-10,Lacteos,Leche,1,5.72,5.72,5.2,Bajo,0,1032,39,69.2256092155412
2024-04-10,Carnes,Cerdo,3,23.97,71.91,6.3,Medio,0,1003,26,56.21172839006726
2024-04-10,Lacteos,Yogurt,7,6.94,48.58,6.7,Bajo,0,1074,36,73.22715903342191
2024-04-11,Abarrotes,Fideos,5,2.4,12.0,8.4,Medio,0,1025,27,73.87787881086732
2024-04-12,Carnes,Pescado,9,25.95,233.55,5.4,Alto,1,1099,51,57.68074410692813
2024-04-12,Carnes,Cerdo,5,23.47,117.35,14.6,Bajo,1,1064,19,75.5878278773711
2024-04-12,Abarrotes,Fideos,2,2.28,4.56,1.1,Medio,0,1059,43,76.8053621104222
2024-04-12,Lacteos,Queso,9,15.86,142.74,4.9,Bajo,0,1077,21,78.42802480142896
2024-04-12,Carnes,Res,2,25.55,51.1,8.3,Medio,0,1063,64,101.31830837567787
2024-04-13,Lacteos,Mantequilla,8,7.81,62.48,6.5,Bajo,0,1081,53,131.73053122132367
2024-04-13,Lacteos,Leche,5,5.05,25.25,3.3,Bajo,0,1030,40,32.66755655348224
2024-04-13,Verduras,Tomate,7,3.19,22.33,7.6,Medio,0,1100,64,102.99405869302329
2024-04-13,Verduras,Lechuga,3,1.89,5.67,3.5,Bajo,0,1029,37,64.03432262011216
2024-04-13,Lacteos,Yogurt,4,6.87,27.48,2.3,Bajo,0,1030,62,83.7532465883819
2024-04-13,Verduras,Cebolla,2,2.35,4.7,9.8,Bajo,0,1052,64,79.72872042813265
2024-04-13,Carnes,Pollo,7,16.6,116.2,9.9,Alto,0,1020,26,52.73492730752399
2024-04-13,Lacteos,Leche,2,5.39,10.78,2.8,Medio,0,1058,21,36.23863651890594
2024-04-14,Verduras,Zanahoria,2,2.54,5.08,6.9,Medio,0,1094,48,59.565377724919855
2024-04-14,Carnes,Pollo,9,18.03,162.27,9.7,Alto,0,1059,27,45.64918724541608
2024-04-15,Carnes,Pescado,8,25.32,202.56,12.8,Bajo,0,1088,18,27.750466714586622
2024-04-15,Carnes,Pollo,5,19.01,95.05,0.7,Alto,1,1097,28,79.5177648343186
2024-04-15,Abarrotes,Conservas,1,6.18,6.18,11.8,Medio,0,1004,61,56.10071430053949
2024-04-15,Verduras,Cebolla,8,2.3,18.4,14.5,Bajo,1,1027,19,65.94974235409458
2024-04-16,Lacteos,Yogurt,2,7.11,14.22,6.7,Bajo,0,1010,59,73.33328226493266
2024-04-16,Verduras,Tomate,8,3.67,29.36,3.7,Bajo,0,1022,37,62.08299713358141
2024-04-17,Lacteos,Yogurt,9,7.7,69.3,3.2,Medio,0,1073,29,21.670634454644805
2024-04-17,Verduras,Cebolla,9,2.38,21.42,0.9,Medio,0,1036,41,49.555940313308845
2024-04-17,Carnes,Res,2,28.92,57.84,14.5,Bajo,0,1028,37,53.83517400533742
2024-04-17,Carnes,Cerdo,8,21.4,171.2,8.4,Alto,1,1034,29,29.041249220050027
2024-04-17,Verduras,Zanahoria,6,2.92,17.52,4.8,Medio,0,1100,42,38.47318292097496
2024-04-18,Lacteos,Queso,4,15.34,61.36,8.9,Bajo,0,1016,22,59.71007510683989
2024-04-18,Lacteos,Leche,8,5.09,40.72,6.9,Bajo,0,1081,62,133.7263007138509
2024-04-18,Carnes,Pescado,7,23.13,161.91,12.3,Alto,1,1044,51,81.82620413857259
2024-04-19,Abarrotes,Arroz,4,4.63,18.52,4.7,Bajo,0,1031,52,85.65961759862057
2024-04-20,Abarrotes,Aceite,3,11.16,33.48,1.8,Alto,0,1084,52,139.87878897373477
2024-04-20,Lacteos,Queso,6,15.94,95.64,6.1,Medio,0,1091,42,43.39398477746484
2024-04-20,Lacteos,Queso,1,14.44,14.44,1.9,Bajo,0,1088,28,51.91230599030099
2024-04-20,Lacteos,Leche,3,5.93,17.79,7.2,Bajo,0,1001,34,49.3421465184572
2024-04-20,Abarrotes,Fideos,4,2.59,10.36,5.1,Bajo,0,1035,22,54.70955049375981
2024-04-20,Abarrotes,Arroz,4,4.68,18.72,11.4,Alto,1,1091,62,128.03478627401586
2024-04-20,Carnes,Cerdo,9,21.05,189.45,6.9,Medio,0,1083,25,27.532987393908627
2024-04-20,Verduras,Zanahoria,3,2.79,8.37,9.0,Medio,1,1083,56,147.5473028314022
2024-04-21,Carnes,Cerdo,7,20.83,145.81,9.7,Alto,1,1043,36,61.358624726161416
2024-04-21,Abarrotes,Conservas,4,5.77,23.08,9.4,Alto,0,1059,64,86.48224702077987
2024-04-21,Verduras,Tomate,7,3.48,24.36,3.3,Medio,0,1043,54,52.09341178267333
2024-04-21,Abarrotes,Fideos,8,2.71,21.68,14.6,Alto,1,1004,28,75.83854858111759
2024-04-21,Lacteos,Yogurt,7,6.94,48.58,6.5,Alto,1,1023,45,54.783869968051526
2024-04-22,Lacteos,Queso,9,14.63,131.67,1.4,Bajo,0,1078,52,115.8102218056492
2024-04-22,Verduras,Papa,1,2.76,2.76,2.2,Alto,0,1089,55,88.72744114248414
2024-04-22,Carnes,Cerdo,5,21.74,108.7,9.9,Bajo,0,1007,39,28.12132609839704
2024-04-22,Carnes,Pescado,1,23.26,23.26,7.4,Medio,0,1091,50,27.609441353025126
2024-04-22,Lacteos,Queso,5,15.53,77.65,1.1,Medio,0,1004,18,22.517844406618057
2024-04-22,Lacteos,Yogurt,2,7.52,15.04,8.9,Bajo,0,1050,60,106.58505603132467
2024-04-22,Verduras,Lechuga,9,1.96,17.64,4.8,Bajo,0,1059,48,55.740789449691775
2024-04-22,Verduras,Lechuga,1,2.01,2.01,5.1,Medio,0,1030,47,38.900622342603896
2024-04-22,Abarrotes,Azucar,2,3.9,7.8,12.5,Medio,1,1071,18,39.38598209998024
2024-04-23,Carnes,Cerdo,7,21.23,148.61,6.2,Medio,0,1019,54,92.26560337889583
2024-04-23,Lacteos,Mantequilla,5,7.67,38.35,13.5,Bajo,0,1094,44,40.51083712988552
2024-04-23,Lacteos,Yogurt,6,6.42,38.52,12.3,Bajo,1,1015,19,58.637394766856815
2024-04-24,Verduras,Cebolla,5,2.31,11.55,2.3,Bajo,0,1038,54,140.5538837928901
2024-04-24,Verduras,Tomate,4,3.29,13.16,4.3,Medio,1,1066,61,143.53781613071175
2024-04-24,Abarrotes,Aceite,9,11.87,106.83,0.7,Bajo,0,1039,45,44.907496372083266
2024-04-25,Carnes,Pollo,3,18.45,55.35,8.8,Bajo,1,1087,22,65.82153616101922
2024-04-25,Verduras,Tomate,7,3.41,23.87,9.6,Bajo,0,1010,45,34.64969652296918
2024-04-25,Abarrotes,Aceite,3,10.92,32.76,6.3,Medio,0,1008,25,70.34879648424516
2024-04-26,Carnes,Pollo,4,17.91,71.64,0.6,Bajo,0,1016,30,79.6749193421156
2024-04-26,Abarrotes,Conservas,9,6.07,54.63,14.4,Bajo,1,1098,58,140.27637879645087
2024-04-26,Abarrotes,Aceite,1,12.35,12.35,1.2,Alto,0,1056,42,76.21567182386833
2024-04-26,Carnes,Pollo,9,16.66,149.94,2.3,Medio,0,1023,60,119.0726315113263
2024-04-26,Carnes,Res,5,30.51,152.55,2.6,Bajo,0,1018,45,58.50917100808612
2024-04-27,Lacteos,Mantequilla,9,8.36,75.24,0.8,Bajo,0,1098,20,78.06816425890909
2024-04-27,Carnes,Pollo,6,18.82,112.92,5.1,Bajo,0,1025,37,30.741898246495026
2024-04-27,Carnes,Cerdo,2,22.78,45.56,8.4,Medio,0,1077,64,84.9937853570714
2024-04-27,Verduras,Cebolla,3,2.75,8.25,4.0,Alto,0,1044,41,43.95995481195335
2024-04-27,Verduras,Papa,3,3.14,9.42,9.4,Bajo,0,1076,45,45.20066025773977
2024-04-27,Lacteos,Leche,1,5.87,5.87,12.2,Alto,1,1026,52,63.99873767217629
2024-04-28,Lacteos,Yogurt,3,6.94,20.82,10.3,Medio,0,1022,33,57.96815663969041
2024-04-28,Lacteos,Leche,3,5.39,16.17,2.4,Bajo,0,1085,43,74.4225176249013
2024-04-28,Carnes,Pollo,9,17.67,159.03,5.6,Bajo,0,1023,49,41.46867496013559
2024-04-29,Lacteos,Leche,2,5.58,11.16,2.8,Medio,0,1045,61,71.01071929123518
2024-04-29,Lacteos,Mantequilla,3,9.06,27.18,4.2,Medio,1,1091,23,39.833660138377454
2024-04-29,Abarrotes,Azucar,5,3.85,19.25,12.0,Medio,0,1077,40,39.03832864522919
2024-04-29,Lacteos,Queso,6,14.76,88.56,9.2,Medio,0,1041,23,74.48090536249845
2024-04-30,Carnes,Cerdo,6,20.2,121.2,5.1,Bajo,0,1099,50,25.48531950902829
2024-04-30,Lacteos,Yogurt,2,7.3,14.6,5.7,Bajo,0,1001,53,77.55365671408512
2024-05-01,Abarrotes,Conservas,1,6.43,6.43,8.9,Alto,0,1019,40,45.78040180130888
2024-05-01,Lacteos,Leche,6,5.95,35.7,8.8,Bajo,0,1055,35,38.38492696106218
2024-05-01,Verduras,Cebolla,6,2.54,15.24,1.5,Alto,1,1031,59,127.26709881281666
2024-05-01,Lacteos,Mantequilla,9,8.01,72.09,4.6,Medio,0,1015,21,58.962729214197346
2024-05-01,Carnes,Pescado,9,24.04,216.36,4.8,Bajo,0,1052,22,47.511113731220924
2024-05-01,Abarrotes,Azucar,4,4.03,16.12,13.3,Alto,1,1074,48,27.97568256247896
2024-05-01,Lacteos,Yogurt,3,6.37,19.11,3.9,Alto,1,1099,54,63.81252931402472
2024-05-02,Abarrotes,Fideos,4,2.5,10.0,10.3,Bajo,0,1052,24,38.75588149449801
2024-05-02,Carnes,Cerdo,8,23.9,191.2,9.5,Alto,1,1029,31,42.43682806874405
2024-05-03,Verduras,Cebolla,5,2.63,13.15,10.5,Alto,1,1081,62,117.17088592440608
2024-05-03,Abarrotes,Conservas,7,6.16,43.12,11.0,Bajo,1,1075,37,64.71288456145007
2024-05-04,Lacteos,Yogurt,3,6.86,20.58,0.6,Medio,0,1088,58,87.02321856845768
2024-05-04,Carnes,Res,9,27.01,243.09,11.6,Bajo,0,1100,24,21.53418794538408
2024-05-05,Verduras,Zanahoria,1,2.55,2.55,7.5,Bajo,0,1092,33,68.52957940950104
2024-05-05,Lacteos,Mantequilla,1,8.16,8.16,13.0,Alto,1,1025,23,61.41937081404374
2024-05-05,Carnes,Res,7,29.98,209.86,5.3,Bajo,0,1075,43,34.614267551877916
2024-05-05,Lacteos,Leche,2,5.02,10.04,3.1,Bajo,0,1048,38,60.95915630265194
2024-05-05,Carnes,Res,7,29.41,205.87,12.3,Alto,1,1059,24,27.901214206172423
2024-05-05,Verduras,Papa,1,3.06,3.06,1.7,Medio,0,1003,62,55.36347915208309
2024-05-06,Abarrotes,Arroz,1,4.48,4.48,12.8,Bajo,1,1075,59,104.89096316400716
2024-05-06,Abarrotes,Arroz,2,4.41,8.82,8.9,Bajo,0,1048,22,78.87449584732772
2024-05-06,Carnes,Pollo,3,18.75,56.25,2.0,Alto,0,1061,48,28.519655561125077
2024-05-06,Abarrotes,Fideos,8,2.32,18.56,9.4,Bajo,0,1079,23,40.98776370845552
2024-05-07,Verduras,Lechuga,2,2.05,4.1,4.4,Bajo,0,1098,41,78.65539762070259
2024-05-07,Lacteos,Yogurt,4,7.06,28.24,14.6,Bajo,1,1093,51,66.74597445179884
2024-05-07,Lacteos,Mantequilla,7,9.15,64.05,7.8,Medio,0,1008,44,34.99837345212978
2024-05-07,Verduras,Cebolla,1,2.48,2.48,13.1,Medio,0,1061,39,31.742758405978943
2024-05-07,Verduras,Cebolla,2,2.57,5.14,6.6,Medio,0,1002,21,50.772484538316064
2024-05-07,Carnes,Pollo,2,18.89,37.78,5.0,Alto,1,1064,33,42.58489775124164
2024-05-07,Carnes,Pollo,5,16.94,84.7,6.6,Bajo,1,1100,39,70.63276467385575
2024-05-08,Verduras,Zanahoria,6,2.98,17.88,11.4,Medio,0,1071,18,33.91047750288359
2024-05-08,Verduras,Zanahoria,1,2.59,2.59,7.9,Bajo,0,1032,50,63.12308679573214
2024-05-08,Carnes,Pescado,9,26.25,236.25,13.8,Bajo,1,1088,30,24.86985346782287
2024-05-08,Lacteos,Queso,6,14.52,87.12,6.9,Medio,0,1079,35,71.9621405027454
2024-05-09,Lacteos,Queso,3,13.6,40.8,8.3,Bajo,0,1018,59,106.2429374117921
2024-05-09,Lacteos,Yogurt,6,6.65,39.9,8.3,Alto,0,1029,38,52.07965538453143
2024-05-09,Lacteos,Leche,9,4.96,44.64,6.4,Bajo,0,1020,41,24.118919968872333
2024-05-09,Abarrotes,Conservas,8,5.77,46.16,4.0,Bajo,1,1083,39,53.33297419313719
2024-05-09,Lacteos,Queso,7,14.17,99.19,5.8,Medio,0,1029,58,103.70413147419742
2024-05-10,Lacteos,Leche,1,6.0,6.0,1.4,Bajo,0,1014,40,29.857210596344558
2024-05-10,Verduras,Zanahoria,8,2.59,20.72,9.7,Bajo,1,1035,18,69.27500927358226
2024-05-10,Verduras,Lechuga,6,1.83,10.98,14.4,Bajo,0,1061,57,71.22856416685913
2024-05-10,Carnes,Pollo,1,19.21,19.21,7.8,Bajo,0,1007,61,110.59261954142474
2024-05-10,Verduras,Zanahoria,2,2.73,5.46,6.2,Medio,0,1019,19,30.05399235827039
2024-05-10,Lacteos,Leche,1,5.5,5.5,12.0,Medio,0,1054,64,104.70453456155778
2024-05-10,Carnes,Res,6,29.64,177.84,3.7,Bajo,0,1077,24,35.655114779010084
2024-05-11,Verduras,Zanahoria,1,2.54,2.54,3.1,Bajo,0,1061,19,65.81095062009274
2024-05-11,Carnes,Pescado,1,25.04,25.04,9.5,Medio,0,1035,32,57.71398403883699
2024-05-11,Lacteos,Mantequilla,2,8.42,16.84,8.2,Medio,0,1031,35,75.44437933074099
2024-05-12,Lacteos,Mantequilla,9,8.22,73.98,5.0,Medio,0,1071,43,55.78802452481262
2024-05-12,Carnes,Res,4,28.29,113.16,4.0,Medio,0,1042,29,56.05672907226314
2024-05-12,Carnes,Res,9,28.15,253.35,11.5,Medio,1,1059,19,42.69347091460069
2024-05-12,Abarrotes,Arroz,2,4.85,9.7,5.5,Medio,1,1063,43,38.96607869281823
